0,'background','root'
345,'mtt','mfbsma/mfsbshy/mfbs/fiber tracts/root/'
346,'PERI5','PERI/Isocortex/CTXpl/CTX/CH/grey/root/'
347,'VMH','MEZ/HY/IB/BS/grey/root/'
348,'AIv2/3','AIv/AI/Isocortex/CTXpl/CTX/CH/grey/root/'
349,'AUDpo1','AUDpo/AUD/Isocortex/CTXpl/CTX/CH/grey/root/'
350,'ml','cett/drt/cm/fiber tracts/root/'
351,'OLF','CTXpl/CTX/CH/grey/root/'
352,'AIv6b','AIv/AI/Isocortex/CTXpl/CTX/CH/grey/root/'
353,'SSp-n5','SSp-n/SSp/SS/Isocortex/CTXpl/CTX/CH/grey/root/'
354,'CTXsp','CTX/CH/grey/root/'
355,'AIv1','AIv/AI/Isocortex/CTXpl/CTX/CH/grey/root/'
356,'OP','PRT/MBmot/MB/BS/grey/root/'
357,'ILA1','ILA/Isocortex/CTXpl/CTX/CH/grey/root/'
358,'CU','DCN/MY-sen/MY/HB/BS/grey/root/'
359,'VPL','VP/VENT/DORsm/TH/IB/BS/grey/root/'
360,'VISp4','VISp/VIS/Isocortex/CTXpl/CTX/CH/grey/root/'
361,'VPLpc','VP/VENT/DORsm/TH/IB/BS/grey/root/'
362,'ENTm5','ENTm/ENT/RHP/HPF/CTXpl/CTX/CH/grey/root/'
363,'arb','cbf/fiber tracts/root/'
364,'TEa6a','TEa/Isocortex/CTXpl/CTX/CH/grey/root/'
365,'MMme','MM/MBO/MEZ/HY/IB/BS/grey/root/'
366,'VPM','VP/VENT/DORsm/TH/IB/BS/grey/root/'
367,'AUDp1','AUDp/AUD/Isocortex/CTXpl/CTX/CH/grey/root/'
368,'VPMpc','VP/VENT/DORsm/TH/IB/BS/grey/root/'
369,'ENTm6','ENTm/ENT/RHP/HPF/CTXpl/CTX/CH/grey/root/'
370,'cbc','cbf/fiber tracts/root/'
371,'VTA','MBmot/MB/BS/grey/root/'
372,'VISpl1','VISpl/VIS/Isocortex/CTXpl/CTX/CH/grey/root/'
373,'pm','mfbsma/mfsbshy/mfbs/fiber tracts/root/'
374,'OT','STRv/STR/CNU/CH/grey/root/'
375,'AUDv2/3','AUDv/AUD/Isocortex/CTXpl/CTX/CH/grey/root/'
376,'VTN','MBmot/MB/BS/grey/root/'
377,'AUDpo4','AUDpo/AUD/Isocortex/CTXpl/CTX/CH/grey/root/'
378,'OV','PVR/HY/IB/BS/grey/root/'
379,'x','MY-mot/MY/HB/BS/grey/root/'
380,'MOs5','MOs/MO/Isocortex/CTXpl/CTX/CH/grey/root/'
381,'P','HB/BS/grey/root/'
382,'ACAv5','ACAv/ACA/Isocortex/CTXpl/CTX/CH/grey/root/'
383,'XII','MY-mot/MY/HB/BS/grey/root/'
384,'RSPagl5','RSPagl/RSP/Isocortex/CTXpl/CTX/CH/grey/root/'
385,'VISp5','VISp/VIS/Isocortex/CTXpl/CTX/CH/grey/root/'
386,'PA','CTXsp/CTX/CH/grey/root/'
387,'y','MY-mot/MY/HB/BS/grey/root/'
388,'AId6a','AId/AI/Isocortex/CTXpl/CTX/CH/grey/root/'
389,'cst','lfbs/fiber tracts/root/'
390,'TEa6b','TEa/Isocortex/CTXpl/CTX/CH/grey/root/'
391,'PAA','OLF/CTXpl/CTX/CH/grey/root/'
392,'AUDpo5','AUDpo/AUD/Isocortex/CTXpl/CTX/CH/grey/root/'
393,'sptV','sV/Vn/cm/fiber tracts/root/'
394,'PAG','MBmot/MB/BS/grey/root/'
395,'ZI','LZ/HY/IB/BS/grey/root/'
396,'VIIn','cm/fiber tracts/root/'
397,'AIv5','AIv/AI/Isocortex/CTXpl/CTX/CH/grey/root/'
398,'sm','mfbse/mfsbshy/mfbs/fiber tracts/root/'
399,'PAL','CNU/CH/grey/root/'
400,'FF','ZI/LZ/HY/IB/BS/grey/root/'
401,'VISpm1','VISpm/VIS/Isocortex/CTXpl/CTX/CH/grey/root/'
402,'SSs2/3','SSs/SS/Isocortex/CTXpl/CTX/CH/grey/root/'
403,'ACAv6a','ACAv/ACA/Isocortex/CTXpl/CTX/CH/grey/root/'
404,'ICc','IC/MBsen/MB/BS/grey/root/'
405,'dscp','scp/cbp/cbf/fiber tracts/root/'
406,'DP','OLF/CTXpl/CTX/CH/grey/root/'
407,'AUDp4','AUDp/AUD/Isocortex/CTXpl/CTX/CH/grey/root/'
408,'ACAv6b','ACAv/ACA/Isocortex/CTXpl/CTX/CH/grey/root/'
409,'ICd','IC/MBsen/MB/BS/grey/root/'
410,'VISp2/3','VISp/VIS/Isocortex/CTXpl/CTX/CH/grey/root/'
411,'ILA5','ILA/Isocortex/CTXpl/CTX/CH/grey/root/'
412,'ICe','IC/MBsen/MB/BS/grey/root/'
413,'DMH','PVR/HY/IB/BS/grey/root/'
414,'AId6b','AId/AI/Isocortex/CTXpl/CTX/CH/grey/root/'
415,'IIIn','cm/fiber tracts/root/'
416,'SCzo','SCs/MBsen/MB/BS/grey/root/'
417,'ECT1','ECT/Isocortex/CTXpl/CTX/CH/grey/root/'
418,'SSp-n2/3','SSp-n/SSp/SS/Isocortex/CTXpl/CTX/CH/grey/root/'
419,'DMX','MY-mot/MY/HB/BS/grey/root/'
420,'tb','cVIIIn/VIIIn/cm/fiber tracts/root/'
421,'SCsg','SCs/MBsen/MB/BS/grey/root/'
422,'PAR','RHP/HPF/CTXpl/CTX/CH/grey/root/'
423,'MOp6a','MOp/MO/Isocortex/CTXpl/CTX/CH/grey/root/'
424,'DN','CBN/CB/grey/root/'
425,'AUDp5','AUDp/AUD/Isocortex/CTXpl/CTX/CH/grey/root/'
426,'IIn','cm/fiber tracts/root/'
427,'VISC6b','VISC/Isocortex/CTXpl/CTX/CH/grey/root/'
428,'uf','scp/cbp/cbf/fiber tracts/root/'
429,'SCop','SCs/MBsen/MB/BS/grey/root/'
430,'PARN','MY-mot/MY/HB/BS/grey/root/'
431,'SSp-ul2/3','SSp-ul/SSp/SS/Isocortex/CTXpl/CTX/CH/grey/root/'
432,'VISC6a','VISC/Isocortex/CTXpl/CTX/CH/grey/root/'
433,'PAS','MY-mot/MY/HB/BS/grey/root/'
434,'SSs6a','SSs/SS/Isocortex/CTXpl/CTX/CH/grey/root/'
435,'rust','eps/fiber tracts/root/'
436,'sctv','scp/cbp/cbf/fiber tracts/root/'
437,'PB','P-sen/P/HB/BS/grey/root/'
438,'VISpl4','VISpl/VIS/Isocortex/CTXpl/CTX/CH/grey/root/'
439,'DR','RAmb/MBsta/MB/BS/grey/root/'
440,'SSs1','SSs/SS/Isocortex/CTXpl/CTX/CH/grey/root/'
441,'PBG','MBsen/MB/BS/grey/root/'
442,'SSp-m1','SSp-m/SSp/SS/Isocortex/CTXpl/CTX/CH/grey/root/'
443,'DTN','P-mot/P/HB/BS/grey/root/'
444,'MOp6b','MOp/MO/Isocortex/CTXpl/CTX/CH/grey/root/'
445,'amc','mfbc/mfbs/fiber tracts/root/'
446,'PERI2/3','PERI/Isocortex/CTXpl/CTX/CH/grey/root/'
447,'SSp-n6a','SSp-n/SSp/SS/Isocortex/CTXpl/CTX/CH/grey/root/'
448,'SSs6b','SSs/SS/Isocortex/CTXpl/CTX/CH/grey/root/'
449,'VISC1','VISC/Isocortex/CTXpl/CTX/CH/grey/root/'
450,'PCG','P-mot/P/HB/BS/grey/root/'
451,'aco','In/cm/fiber tracts/root/'
452,'VISpl5','VISpl/VIS/Isocortex/CTXpl/CTX/CH/grey/root/'
453,'ECU','MY-sen/MY/HB/BS/grey/root/'
454,'VISal2/3','VISal/VIS/Isocortex/CTXpl/CTX/CH/grey/root/'
455,'RSPagl6a','RSPagl/RSP/Isocortex/CTXpl/CTX/CH/grey/root/'
456,'PCN','ILM/DORpm/TH/IB/BS/grey/root/'
457,'act','mfbc/mfbs/fiber tracts/root/'
458,'ORBm6a','ORBm/ORB/Isocortex/CTXpl/CTX/CH/grey/root/'
459,'IVn','cm/fiber tracts/root/'
460,'LING','VERM/CBX/CB/grey/root/'
461,'PD','PVR/HY/IB/BS/grey/root/'
462,'bsc','IIn/cm/fiber tracts/root/'
463,'ACAd6a','ACAd/ACA/Isocortex/CTXpl/CTX/CH/grey/root/'
464,'cpd','cst/lfbs/fiber tracts/root/'
465,'ACAd6b','ACAd/ACA/Isocortex/CTXpl/CTX/CH/grey/root/'
466,'SSp-n6b','SSp-n/SSp/SS/Isocortex/CTXpl/CTX/CH/grey/root/'
467,'PF','ILM/DORpm/TH/IB/BS/grey/root/'
468,'PG','P-mot/P/HB/BS/grey/root/'
469,'ACAd1','ACAd/ACA/Isocortex/CTXpl/CTX/CH/grey/root/'
470,'DEC','VERM/CBX/CB/grey/root/'
471,'AMBd','AMB/MY-mot/MY/HB/BS/grey/root/'
472,'cing','mfbc/mfbs/fiber tracts/root/'
473,'MOp2/3','MOp/MO/Isocortex/CTXpl/CTX/CH/grey/root/'
474,'FOTU','VERM/CBX/CB/grey/root/'
475,'SSp-ul6a','SSp-ul/SSp/SS/Isocortex/CTXpl/CTX/CH/grey/root/'
476,'PH','MEZ/HY/IB/BS/grey/root/'
477,'von','cm/fiber tracts/root/'
478,'SSp-m4','SSp-m/SSp/SS/Isocortex/CTXpl/CTX/CH/grey/root/'
479,'PYR','VERM/CBX/CB/grey/root/'
480,'EPd','EP/CTXsp/CTX/CH/grey/root/'
481,'AUDp6a','AUDp/AUD/Isocortex/CTXpl/CTX/CH/grey/root/'
482,'LRNm','LRN/MY-mot/MY/HB/BS/grey/root/'
483,'fa','cc/lfbs/fiber tracts/root/'
484,'UVU','VERM/CBX/CB/grey/root/'
485,'AUDv1','AUDv/AUD/Isocortex/CTXpl/CTX/CH/grey/root/'
486,'PIR','OLF/CTXpl/CTX/CH/grey/root/'
487,'MOs2/3','MOs/MO/Isocortex/CTXpl/CTX/CH/grey/root/'
488,'LRNp','LRN/MY-mot/MY/HB/BS/grey/root/'
489,'ee','cc/lfbs/fiber tracts/root/'
490,'RSPagl2/3','RSPagl/RSP/Isocortex/CTXpl/CTX/CH/grey/root/'
491,'EPv','EP/CTXsp/CTX/CH/grey/root/'
492,'NOD','VERM/CBX/CB/grey/root/'
493,'ORBvl1','ORBvl/ORB/Isocortex/CTXpl/CTX/CH/grey/root/'
494,'PGRNd','PGRN/MY-mot/MY/HB/BS/grey/root/'
495,'fp','cc/lfbs/fiber tracts/root/'
496,'VISl2/3','VISl/VIS/Isocortex/CTXpl/CTX/CH/grey/root/'
497,'SSp-m5','SSp-m/SSp/SS/Isocortex/CTXpl/CTX/CH/grey/root/'
498,'EW','MBmot/MB/BS/grey/root/'
499,'CENT2','CENT/VERM/CBX/CB/grey/root/'
500,'ECT6a','ECT/Isocortex/CTXpl/CTX/CH/grey/root/'
501,'PGRNl','PGRN/MY-mot/MY/HB/BS/grey/root/'
502,'PMd','MEZ/HY/IB/BS/grey/root/'
503,'SSp-bfd1','SSp-bfd/SSp/SS/Isocortex/CTXpl/CTX/CH/grey/root/'
504,'FC','HIP/HPF/CTXpl/CTX/CH/grey/root/'
505,'CENT3','CENT/VERM/CBX/CB/grey/root/'
506,'ccs','cc/lfbs/fiber tracts/root/'
507,'ECT5','ECT/Isocortex/CTXpl/CTX/CH/grey/root/'
508,'FN','CBN/CB/grey/root/'
509,'AUDv4','AUDv/AUD/Isocortex/CTXpl/CTX/CH/grey/root/'
510,'AId1','AId/AI/Isocortex/CTXpl/CTX/CH/grey/root/'
511,'background','root'
512,'FS','STRv/STR/CNU/CH/grey/root/'
513,'PMv','MEZ/HY/IB/BS/grey/root/'
514,'AUDp6b','AUDp/AUD/Isocortex/CTXpl/CTX/CH/grey/root/'
515,'SSp-tr1','SSp-tr/SSp/SS/Isocortex/CTXpl/CTX/CH/grey/root/'
516,'SIM','HEM/CBX/CB/grey/root/'
517,'fiber tracts','root/'
518,'VISC4','VISC/Isocortex/CTXpl/CTX/CH/grey/root/'
519,'ACAd5','ACAd/ACA/Isocortex/CTXpl/CTX/CH/grey/root/'
520,'onl','In/cm/fiber tracts/root/'
521,'PO','LAT/DORpm/TH/IB/BS/grey/root/'
522,'MOs6a','MOs/MO/Isocortex/CTXpl/CTX/CH/grey/root/'
523,'GPe','PALd/PAL/CNU/CH/grey/root/'
524,'AUDv5','AUDv/AUD/Isocortex/CTXpl/CTX/CH/grey/root/'
525,'PRM','HEM/CBX/CB/grey/root/'
526,'SSp-ul6b','SSp-ul/SSp/SS/Isocortex/CTXpl/CTX/CH/grey/root/'
527,'POL','LAT/DORpm/TH/IB/BS/grey/root/'
528,'SSp-ll1','SSp-ll/SSp/SS/Isocortex/CTXpl/CTX/CH/grey/root/'
529,'GPi','PALd/PAL/CNU/CH/grey/root/'
530,'COPY','HEM/CBX/CB/grey/root/'
531,'SSs4','SSs/SS/Isocortex/CTXpl/CTX/CH/grey/root/'
532,'POST','RHP/HPF/CTXpl/CTX/CH/grey/root/'
533,'SSp-bfd6a','SSp-bfd/SSp/SS/Isocortex/CTXpl/CTX/CH/grey/root/'
534,'GR','DCN/MY-sen/MY/HB/BS/grey/root/'
535,'PFL','HEM/CBX/CB/grey/root/'
536,'tspc','tsp/eps/fiber tracts/root/'
537,'PP','DORsm/TH/IB/BS/grey/root/'
538,'ECT6b','ECT/Isocortex/CTXpl/CTX/CH/grey/root/'
539,'VISam6a','VISam/VIS/Isocortex/CTXpl/CTX/CH/grey/root/'
540,'SSp-bfd4','SSp-bfd/SSp/SS/Isocortex/CTXpl/CTX/CH/grey/root/'
541,'GRN','MY-mot/MY/HB/BS/grey/root/'
542,'FL','HEM/CBX/CB/grey/root/'
543,'tspd','tsp/eps/fiber tracts/root/'
544,'PPN','MBsta/MB/BS/grey/root/'
545,'ILA6a','ILA/Isocortex/CTXpl/CTX/CH/grey/root/'
546,'ANcr1','AN/HEM/CBX/CB/grey/root/'
547,'VISC5','VISC/Isocortex/CTXpl/CTX/CH/grey/root/'
548,'dtd','tsp/eps/fiber tracts/root/'
549,'PPT','PRT/MBmot/MB/BS/grey/root/'
550,'SSp-bfd6b','SSp-bfd/SSp/SS/Isocortex/CTXpl/CTX/CH/grey/root/'
551,'ANcr2','AN/HEM/CBX/CB/grey/root/'
552,'VISam2/3','VISam/VIS/Isocortex/CTXpl/CTX/CH/grey/root/'
553,'PPY','MY-mot/MY/HB/BS/grey/root/'
554,'SSp-bfd5','SSp-bfd/SSp/SS/Isocortex/CTXpl/CTX/CH/grey/root/'
555,'MGd','MG/GENd/DORsm/TH/IB/BS/grey/root/'
556,'VISal1','VISal/VIS/Isocortex/CTXpl/CTX/CH/grey/root/'
557,'PR','MED/DORpm/TH/IB/BS/grey/root/'
558,'MGv','MG/GENd/DORsm/TH/IB/BS/grey/root/'
559,'ILA6b','ILA/Isocortex/CTXpl/CTX/CH/grey/root/'
560,'PRE','RHP/HPF/CTXpl/CTX/CH/grey/root/'
561,'MOs6b','MOs/MO/Isocortex/CTXpl/CTX/CH/grey/root/'
562,'SSp-tr4','SSp-tr/SSp/SS/Isocortex/CTXpl/CTX/CH/grey/root/'
563,'MGm','MG/GENd/DORsm/TH/IB/BS/grey/root/'
564,'HPF','CTXpl/CTX/CH/grey/root/'
565,'SSs5','SSs/SS/Isocortex/CTXpl/CTX/CH/grey/root/'
566,"'CUL4, 5'",'CUL/VERM/CBX/CB/grey/root/'
567,'em','lfbst/lfbs/fiber tracts/root/'
568,'PRNc','P-mot/P/HB/BS/grey/root/'
569,'SSp-ll4','SSp-ll/SSp/SS/Isocortex/CTXpl/CTX/CH/grey/root/'
570,'AMd','AM/ATN/DORpm/TH/IB/BS/grey/root/'
571,'HY','IB/BS/grey/root/'
572,'MDRNd','MDRN/MY-mot/MY/HB/BS/grey/root/'
573,'AId5','AId/AI/Isocortex/CTXpl/CTX/CH/grey/root/'
574,'SSp-m6a','SSp-m/SSp/SS/Isocortex/CTXpl/CTX/CH/grey/root/'
575,'AMv','AM/ATN/DORpm/TH/IB/BS/grey/root/'
576,'IA','sAMY/STR/CNU/CH/grey/root/'
577,'VISC2/3','VISC/Isocortex/CTXpl/CTX/CH/grey/root/'
578,'MDRNv','MDRN/MY-mot/MY/HB/BS/grey/root/'
579,'ccg','cc/lfbs/fiber tracts/root/'
580,'PS','PVR/HY/IB/BS/grey/root/'
581,'SSp-tr5','SSp-tr/SSp/SS/Isocortex/CTXpl/CTX/CH/grey/root/'
582,'IAD','ATN/DORpm/TH/IB/BS/grey/root/'
583,'VISal4','VISal/VIS/Isocortex/CTXpl/CTX/CH/grey/root/'
584,'gVIIn','VIIn/cm/fiber tracts/root/'
585,'IAM','ATN/DORpm/TH/IB/BS/grey/root/'
586,'ENTl1','ENTl/ENT/RHP/HPF/CTXpl/CTX/CH/grey/root/'
587,'icp','cbp/cbf/fiber tracts/root/'
588,'ORBvl5','ORBvl/ORB/Isocortex/CTXpl/CTX/CH/grey/root/'
589,'TMd','TM/MBO/MEZ/HY/IB/BS/grey/root/'
590,'TEa2/3','TEa/Isocortex/CTXpl/CTX/CH/grey/root/'
591,'SSp-ll5','SSp-ll/SSp/SS/Isocortex/CTXpl/CTX/CH/grey/root/'
592,'NLOT3','NLOT/OLF/CTXpl/CTX/CH/grey/root/'
593,'ME','HY/IB/BS/grey/root/'
594,'DG-mo','DG/HIP/HPF/CTXpl/CTX/CH/grey/root/'
595,'DG-po','DG/HIP/HPF/CTXpl/CTX/CH/grey/root/'
596,'SSp-un1','SSp-un/SSp/SS/Isocortex/CTXpl/CTX/CH/grey/root/'
597,'SSp-un2/3','SSp-un/SSp/SS/Isocortex/CTXpl/CTX/CH/grey/root/'
598,'SSp-un4','SSp-un/SSp/SS/Isocortex/CTXpl/CTX/CH/grey/root/'
599,'SSp-un5','SSp-un/SSp/SS/Isocortex/CTXpl/CTX/CH/grey/root/'
600,'SSp-un6a','SSp-un/SSp/SS/Isocortex/CTXpl/CTX/CH/grey/root/'
601,'SSp-un6b','SSp-un/SSp/SS/Isocortex/CTXpl/CTX/CH/grey/root/'
602,'VISa1','VISa/PTLp/Isocortex/CTXpl/CTX/CH/grey/root/'
603,'VISa2/3','VISa/PTLp/Isocortex/CTXpl/CTX/CH/grey/root/'
604,'VISa4','VISa/PTLp/Isocortex/CTXpl/CTX/CH/grey/root/'
605,'VISa5','VISa/PTLp/Isocortex/CTXpl/CTX/CH/grey/root/'
606,'VISa6a','VISa/PTLp/Isocortex/CTXpl/CTX/CH/grey/root/'
607,'VISa6b','VISa/PTLp/Isocortex/CTXpl/CTX/CH/grey/root/'
608,'VISli1','VISli/VIS/Isocortex/CTXpl/CTX/CH/grey/root/'
609,'VISli2/3','VISli/VIS/Isocortex/CTXpl/CTX/CH/grey/root/'
610,'VISli4','VISli/VIS/Isocortex/CTXpl/CTX/CH/grey/root/'
611,'VISli5','VISli/VIS/Isocortex/CTXpl/CTX/CH/grey/root/'
612,'VISli6a','VISli/VIS/Isocortex/CTXpl/CTX/CH/grey/root/'
613,'VISli6b','VISli/VIS/Isocortex/CTXpl/CTX/CH/grey/root/'
614,'VISrl1','VISrl/PTLp/Isocortex/CTXpl/CTX/CH/grey/root/'
615,'VISrl2/3','VISrl/PTLp/Isocortex/CTXpl/CTX/CH/grey/root/'
616,'VISrl4','VISrl/PTLp/Isocortex/CTXpl/CTX/CH/grey/root/'
617,'VISrl5','VISrl/PTLp/Isocortex/CTXpl/CTX/CH/grey/root/'
618,'VISrl6a','VISrl/PTLp/Isocortex/CTXpl/CTX/CH/grey/root/'
619,'VISrl6b','VISrl/PTLp/Isocortex/CTXpl/CTX/CH/grey/root/'
620,'VISpor1','VISpor/VIS/Isocortex/CTXpl/CTX/CH/grey/root/'
621,'VISpor2/3','VISpor/VIS/Isocortex/CTXpl/CTX/CH/grey/root/'
622,'VISpor4','VISpor/VIS/Isocortex/CTXpl/CTX/CH/grey/root/'
623,'VISpor5','VISpor/VIS/Isocortex/CTXpl/CTX/CH/grey/root/'
624,'VISpor6a','VISpor/VIS/Isocortex/CTXpl/CTX/CH/grey/root/'
625,'VISpor6b','VISpor/VIS/Isocortex/CTXpl/CTX/CH/grey/root/'
626,'ProS','RHP/HPF/CTXpl/CTX/CH/grey/root/'
627,'APr','RHP/HPF/CTXpl/CTX/CH/grey/root/'
628,'scwm','fiber tracts/root/'
629,'ccb','cc/lfbs/fiber tracts/root/'
630,'or','lfbst/lfbs/fiber tracts/root/'
631,'ar','lfbst/lfbs/fiber tracts/root/'
632,'stc','st/mfbc/mfbs/fiber tracts/root/'
633,'LGd-sh','LGd/GENd/DORsm/TH/IB/BS/grey/root/'
634,'LGd-co','LGd/GENd/DORsm/TH/IB/BS/grey/root/'
635,'LGd-ip','LGd/GENd/DORsm/TH/IB/BS/grey/root/'
636,'FRP5','FRP/Isocortex/CTXpl/CTX/CH/grey/root/'
637,'FRP6a','FRP/Isocortex/CTXpl/CTX/CH/grey/root/'
638,'FRP6b','FRP/Isocortex/CTXpl/CTX/CH/grey/root/'
639,'ORBm6b','ORBm/ORB/Isocortex/CTXpl/CTX/CH/grey/root/'
640,'RPF','PRT/MBmot/MB/BS/grey/root/'
641,'MA3','MBmot/MB/BS/grey/root/'
642,'P5','P-mot/P/HB/BS/grey/root/'
643,'Acs5','P-mot/P/HB/BS/grey/root/'
644,'PC5','P-mot/P/HB/BS/grey/root/'
645,'I5','P-mot/P/HB/BS/grey/root/'
646,'Eth','LAT/DORpm/TH/IB/BS/grey/root/'
647,'Xi','MTN/DORpm/TH/IB/BS/grey/root/'
648,'PIL','ILM/DORpm/TH/IB/BS/grey/root/'
649,'PoT','VENT/DORsm/TH/IB/BS/grey/root/'
650,'IntG','GENv/DORpm/TH/IB/BS/grey/root/'
651,'VMPO','PVR/HY/IB/BS/grey/root/'
652,'PeF','LZ/HY/IB/BS/grey/root/'
653,'HATA','RHP/HPF/CTXpl/CTX/CH/grey/root/'
654,'Pa5','MY-sen/MY/HB/BS/grey/root/'
655,'VeCB','CBN/CB/grey/root/'
656,'SCO','MBsen/MB/BS/grey/root/'
657,'PDTg','P-mot/P/HB/BS/grey/root/'
658,'MMl','MM/MBO/MEZ/HY/IB/BS/grey/root/'
659,'MMm','MM/MBO/MEZ/HY/IB/BS/grey/root/'
660,'MMp','MM/MBO/MEZ/HY/IB/BS/grey/root/'
661,'MMd','MM/MBO/MEZ/HY/IB/BS/grey/root/'
662,'Pa4','MBmot/MB/BS/grey/root/'
663,'PN','MBmot/MB/BS/grey/root/'
664,'IPR','IPN/RAmb/MBsta/MB/BS/grey/root/'
665,'IPC','IPN/RAmb/MBsta/MB/BS/grey/root/'
666,'IPA','IPN/RAmb/MBsta/MB/BS/grey/root/'
667,'IPL','IPN/RAmb/MBsta/MB/BS/grey/root/'
668,'IPI','IPN/RAmb/MBsta/MB/BS/grey/root/'
669,'IPDM','IPN/RAmb/MBsta/MB/BS/grey/root/'
670,'IPDL','IPN/RAmb/MBsta/MB/BS/grey/root/'
671,'IPRL','IPN/RAmb/MBsta/MB/BS/grey/root/'
672,'Su3','PAG/MBmot/MB/BS/grey/root/'
